type,name,latitude_deg,longitude_deg,elevation_ft,iso_country,coordenadas
small_airport,Dye Seed Ranch Inc. Airport,46.505548,-117.453338,2500.0,US,"[-117.453338, 46.505548]"
closed,Geo Jensen Airport,45.6451,-92.366402,1350.0,US,"[-92.366402, 45.6451]"
small_airport,Mc Entire's Lazy V Ranch Airport,31.8306999207,-101.055999756,2360.0,US,"[-101.055999756, 31.8306999207]"
small_airport,Penderosa Airport,61.63180161,-149.3410034,520.0,US,"[-149.3410034, 61.63180161]"
small_airport,Hodges Airport,35.882086,-90.612505,271.0,US,"[-90.612505, 35.882086]"
small_airport,Becker Field,45.850669,-122.544514,1720.0,US,"[-122.544514, 45.850669]"
small_airport,Robin STOLport,34.74449920654297,-112.44499969482422,4772.0,US,"[-112.44499969482422, 34.74449920654297]"
small_airport,Newton Field,45.6328010559082,-70.2488021850586,1178.0,US,"[-70.2488021850586, 45.6328010559082]"
closed,Little Hands Airport,37.803299,-122.028999,1008.0,US,"[-122.028999, 37.803299]"
closed,O'Connell Brothers Airport,32.959635,-115.544586,-99.0,US,"[-115.544586, 32.959635]"
small_airport,James Brothers Airport,38.83489990234375,-121.52999877929688,25.0,US,"[-121.52999877929688, 38.83489990234375]"
small_airport,Comanche Livestock Airport,39.83330154418945,-104.31700134277344,5230.0,US,"[-104.31700134277344, 39.83330154418945]"
small_airport,Big Cypress Airfield,26.3202991486,-80.9878005981,20.0,US,"[-80.9878005981, 26.3202991486]"
heliport,Florida Power & Light-Juno Beach Heliport,26.85953,-80.058042,61.0,US,"[-80.058042, 26.85953]"
heliport,Barrow Medical Center Heliport,34.01369857788086,-83.71160125732422,948.0,US,"[-83.71160125732422, 34.01369857788086]"
small_airport,Bellevue Farms Airport,41.622344,-92.062401,880.0,US,"[-92.062401, 41.622344]"
balloonport,Palisades Field,43.184833,-111.049361,5624.0,US,"[-111.049361, 43.184833]"
small_airport,Posey Patch Ultralightport,37.9039,-87.790298,370.0,US,"[-87.790298, 37.9039]"
small_airport,Ruder Airport,41.92580032348633,-88.64640045166016,855.0,US,"[-88.64640045166016, 41.92580032348633]"
closed,Stuntz & Hochstetler Pines Airport,41.473701,-86.450798,739.0,US,"[-86.450798, 41.473701]"
heliport,HSHS Holy Family Hospital Heliport,38.903334,-89.406725,585.0,US,"[-89.406725, 38.903334]"
closed,Dunn Field,38.408401,-95.019095,1060.0,US,"[-95.019095, 38.408401]"
small_airport,Samuels Springs Airport,37.89780044555664,-85.5551986694336,690.0,US,"[-85.5551986694336, 37.89780044555664]"
heliport,Los Angeles City Hall East Heliport,34.053095,-118.241912,360.0,US,"[-118.241912, 34.053095]"
heliport,Transco Delcambre Heliport,29.950199127197266,-91.98259735107422,8.0,US,"[-91.98259735107422, 29.950199127197266]"
small_airport,Torchport Airport,45.05580139160156,-85.35590362548828,640.0,US,"[-85.35590362548828, 45.05580139160156]"
heliport,Janski Heliport,42.69169998168945,-82.55740356445312,850.0,US,"[-82.55740356445312, 42.69169998168945]"
small_airport,Cox-Coyour Memorial Field,48.5994,-95.186897,1304.0,US,"[-95.186897, 48.5994]"
heliport,Hermann Area Hospital Heliport,38.69279861450195,-91.45130157470705,610.0,US,"[-91.45130157470705, 38.69279861450195]"
small_airport,Mclean Brothers Airport,36.0974006652832,-79.5552978515625,696.0,US,"[-79.5552978515625, 36.0974006652832]"
closed,Nelson Airport,41.0811,-98.629501,1982.0,US,"[-98.629501, 41.0811]"
heliport,Due Process Stables Heliport,40.30459976196289,-74.10790252685547,75.0,US,"[-74.10790252685547, 40.30459976196289]"
closed,Lockmiller & Sons Airport,34.547923,-103.464346,4559.0,US,"[-103.464346, 34.547923]"
small_airport,Bent-Wing Airport,43.23059844970703,-78.69000244140625,370.0,US,"[-78.69000244140625, 43.23059844970703]"
small_airport,Kelch Airport,38.97529983520508,-84.0342025756836,905.0,US,"[-84.0342025756836, 38.97529983520508]"
heliport,Airwolf Heliport,41.45019912719727,-81.05079650878906,1155.0,US,"[-81.05079650878906, 41.45019912719727]"
heliport,Camp Gruber Heliport,35.67495,-95.201342,586.0,US,"[-95.201342, 35.67495]"
heliport,Mc Nary Dam Heliport,45.9319000244,-119.29699707,366.0,US,"[-119.29699707, 45.9319000244]"
small_airport,Erkes Airport,40.53760147094727,-75.08709716796875,340.0,US,"[-75.08709716796875, 40.53760147094727]"
closed,Brookside Farms Airport,40.315899,-76.685799,489.0,US,"[-76.685799, 40.315899]"
heliport,Kaneb Heliport,29.61520004272461,-95.60440063476562,120.0,US,"[-95.60440063476562, 29.61520004272461]"
closed,Hoffpauir Airport,29.80579948,-95.752998352051,133.0,US,"[-95.752998352051, 29.80579948]"
heliport,Burnett Heliport,35.39609909057617,-89.67579650878906,320.0,US,"[-89.67579650878906, 35.39609909057617]"
small_airport,Rossler Ranch Airport,28.14310073852539,-98.1583023071289,250.0,US,"[-98.1583023071289, 28.14310073852539]"
small_airport,Benjamin Franklin Airport,32.48720169067383,-97.49030303955078,990.0,US,"[-97.49030303955078, 32.48720169067383]"
heliport,Humphrey's Heliport,36.94200134277344,-82.643798828125,2000.0,US,"[-82.643798828125, 36.94200134277344]"
small_airport,Sorrell Airport,46.850399017333984,-122.93599700927734,250.0,US,"[-122.93599700927734, 46.850399017333984]"
small_airport,Little Wheel Field,43.03390121459961,-89.19259643554688,900.0,US,"[-89.19259643554688, 43.03390121459961]"
heliport,Baylor Scott & White Medical Center Temple Heliport,31.076709,-97.364813,734.0,US,"[-97.364813, 31.076709]"
small_airport,Warner Robins Air Park,32.55929946899414,-83.67489624023438,409.0,US,"[-83.67489624023438, 32.55929946899414]"
small_airport,Silver Wings Field,36.430084,-93.69558,1571.0,US,"[-93.69558, 36.430084]"
medium_airport,Aleknagik / New Airport,59.2826004028,-158.617996216,66.0,US,"[-158.617996216, 59.2826004028]"
seaplane_base,Tazlina /Smokey Lake/ Seaplane Base,62.0634002686,-146.449005127,2407.0,US,"[-146.449005127, 62.0634002686]"
small_airport,Trading Bay Production Airport,60.816338,-151.799901,200.0,US,"[-151.799901, 60.816338]"
heliport,Beluga Heliport,61.18080139160156,-151.04100036621094,75.0,US,"[-151.04100036621094, 61.18080139160156]"
small_airport,Howards Airport,64.73069763183594,-147.34800720214844,490.0,US,"[-147.34800720214844, 64.73069763183594]"
small_airport,Airway Airport,64.7732009888,-147.333999634,480.0,US,"[-147.333999634, 64.7732009888]"
heliport,Eagles Nest Heliport,61.606098,-149.039006,280.0,US,"[-149.039006, 61.606098]"
small_airport,Todds Strip,61.65710067749024,-149.46200561523438,400.0,US,"[-149.46200561523438, 61.65710067749024]"
small_airport,Colberg Airport,61.55699920654297,-149.26800537109375,125.0,US,"[-149.26800537109375, 61.55699920654297]"
small_airport,Memory Lake Airport,61.63140106201172,-149.4320068359375,420.0,US,"[-149.4320068359375, 61.63140106201172]"
small_airport,Grandview Subdivision Airport,61.54850006103516,-149.19000244140625,150.0,US,"[-149.19000244140625, 61.54850006103516]"
seaplane_base,Fish River Seaplane Base,30.450000762939453,-87.80780029296875,3.0,US,"[-87.80780029296875, 30.450000762939453]"
heliport,Marshall Medical Center North Heliport,34.365172,-86.422975,1024.0,US,"[-86.422975, 34.365172]"
small_airport,Mc Gowin Field,31.6807003021,-86.68190002440001,400.0,US,"[-86.68190002440001, 31.6807003021]"
heliport,Midstream Fuel Service Seaplane Base Heliport,30.526599884,-88.09889984130001,,US,"[-88.09889984130001, 30.526599884]"
small_airport,Flying X Ranch Airport,33.15290069580078,-86.85140228271484,466.0,US,"[-86.85140228271484, 33.15290069580078]"
closed,Blueberry Hill Airport,31.121599,-85.365403,220.0,US,"[-85.365403, 31.121599]"
small_airport,Big River Airpark,34.69110107421875,-87.65280151367188,505.0,US,"[-87.65280151367188, 34.69110107421875]"
heliport,Lake Martin Community Hospital Heliport,32.818486,-85.74151,589.0,US,"[-85.74151, 32.818486]"
small_airport,John H Hataway Airport,31.25,-86.166702,300.0,US,"[-86.166702, 31.25]"
small_airport,Fairlane Airport,31.104999542236328,-85.99310302734375,225.0,US,"[-85.99310302734375, 31.104999542236328]"
heliport,Athens-Limestone Hospital Helipad,34.802816,-86.980605,693.0,US,"[-86.980605, 34.802816]"
small_airport,Tillar Airport,33.71260070800781,-91.46119689941406,150.0,US,"[-91.46119689941406, 33.71260070800781]"
small_airport,Turrell Flying Service Airport,35.375,-90.2063980102539,226.0,US,"[-90.2063980102539, 35.375]"
closed,Wabbaseka Flying Service Airport,34.350101,-91.783501,200.0,US,"[-91.783501, 34.350101]"
heliport,Medical Park Hospital Heliport,33.64820098876953,-93.58550262451172,350.0,US,"[-93.58550262451172, 33.64820098876953]"
heliport,Baptist Health Extended Care Heliport,34.744495,-92.38053,540.0,US,"[-92.38053, 34.744495]"
heliport,Southwest Hospital Heliport,34.65679931640625,-92.40460205078124,344.0,US,"[-92.40460205078124, 34.65679931640625]"
small_airport,Keller Airfield,35.68669891357422,-90.7936019897461,249.0,US,"[-90.7936019897461, 35.68669891357422]"
closed,Pine Prairie Airport,33.614549,-94.132404,321.0,US,"[-94.132404, 33.614549]"
heliport,Baxter County Regional Hospital Heliport,36.34173,-92.39892,865.0,US,"[-92.39892, 36.34173]"
heliport,Lyon Aviation Rooftop Heliport,33.625332,-111.921611,1508.0,US,"[-111.921611, 33.625332]"
closed,Goldfield Ghost Town Heliport,33.4562,-111.491997,2000.0,US,"[-111.491997, 33.4562]"
heliport,Southern Command Police Station Heliport,33.40689849853516,-112.0719985961914,1085.0,US,"[-112.0719985961914, 33.40689849853516]"
small_airport,Pegasus Airpark,33.208666,-111.617221,1450.0,US,"[-111.617221, 33.208666]"
heliport,University Medical Center Hospital Heliport,32.24193,-110.946271,2468.0,US,"[-110.946271, 32.24193]"
heliport,Saguaro Heliport,32.174019,-110.73575,3102.0,US,"[-110.73575, 32.174019]"
small_airport,Motown Airport,32.925,-112.259444,80.0,US,"[-112.259444, 32.925]"
small_airport,Carranza Farm Airstrip,32.847181,-111.950791,1300.0,US,"[-111.950791, 32.847181]"
heliport,Sedona Medical Campus Heliport,34.85559844970703,-111.822998046875,4456.0,US,"[-111.822998046875, 34.85559844970703]"
small_airport,Regeneration Airport,33.032898,-109.986505,2750.0,US,"[-109.986505, 33.032898]"
small_airport,John H Boylan State (Island Pond) Airport,44.789694,-71.826068,1194.0,US,"[-71.826068, 44.789694]"
small_airport,Bowbells Municipal Airport,48.80970001220703,-102.24500274658205,1955.0,US,"[-102.24500274658205, 48.80970001220703]"
small_airport,Falmouth Airpark,41.58560180664063,-70.54039764404297,43.0,US,"[-70.54039764404297, 41.58560180664063]"
small_airport,Rensselaer County Airport,42.69089889526367,-73.57959747314453,440.0,US,"[-73.57959747314453, 42.69089889526367]"
small_airport,Dean Memorial Airport,44.08060074,-72.00789642,582.0,US,"[-72.00789642, 44.08060074]"
small_airport,Black Rapids Airport,63.535099029541016,-145.86099243164062,2125.0,US,"[-145.86099243164062, 63.535099029541016]"
seaplane_base,Homer-Beluga Lake Seaplane Base,59.64469909667969,-151.5019989013672,25.0,US,"[-151.5019989013672, 59.64469909667969]"
seaplane_base,El Capitan Lodge Seaplane Base,55.95859909057617,-133.2530059814453,,US,"[-133.2530059814453, 55.95859909057617]"
heliport,Dreamworks Helistop Glendale Heliport,34.15829849243164,-118.28600311279295,513.0,US,"[-118.28600311279295, 34.15829849243164]"
heliport,Chevron - San Ardo Heliport,35.956367,-120.869629,449.0,US,"[-120.869629, 35.956367]"
heliport,Ord Mountain Heliport,34.6753762358,-116.815349758,6120.0,US,"[-116.815349758, 34.6753762358]"
heliport,San Rafel Private Heliport,37.94660186767578,-122.48699951171876,5.0,US,"[-122.48699951171876, 37.94660186767578]"
small_airport,Ludlow Airport,34.753299713134766,-116.15399932861328,1700.0,US,"[-116.15399932861328, 34.753299713134766]"
heliport,San Joaquin Sprayers Inc Heliport,35.792999267578125,-119.18399810791016,400.0,US,"[-119.18399810791016, 35.792999267578125]"
heliport,San Joaquin Helicopters Heliport,35.791099548339844,-119.2300033569336,335.0,US,"[-119.2300033569336, 35.791099548339844]"
small_airport,Agro-West Airport,36.336101532,-120.247001648,335.0,US,"[-120.247001648, 36.336101532]"
small_airport,Howard Private Airport,38.256536,-120.931845,480.0,US,"[-120.931845, 38.256536]"
seaplane_base,Konocti  - Clear Lake Seaplane Base,38.977699,-122.718002,1326.0,US,"[-122.718002, 38.977699]"
small_airport,Chandalar Shelf Airport,68.073425,-149.577686,3222.0,US,"[-149.577686, 68.073425]"
small_airport,Grupe Ranch Airport,37.339615,-119.857463,1625.0,US,"[-119.857463, 37.339615]"
small_airport,Hart Ranch Airport,35.40470123,-120.5250015,1380.0,US,"[-120.5250015, 35.40470123]"
heliport,St Louise Regional Hospital Heliport,37.0358009338,-121.571998596,214.0,US,"[-121.571998596, 37.0358009338]"
small_airport,Mapes Ranch Airport,37.667999267578125,-121.1989974975586,34.0,US,"[-121.1989974975586, 37.667999267578125]"
heliport,Natividad Medical Center Heliport,36.697493,-121.634556,70.0,US,"[-121.634556, 36.697493]"
heliport,Kcin Emergency Heliport,33.685001373291016,-117.8550033569336,165.0,US,"[-117.8550033569336, 33.685001373291016]"
heliport,Edward Roybal Federal Bldg Heliport,34.052882,-118.23923,646.0,US,"[-118.23923, 34.052882]"
small_airport,Gene Wash Reservoir Airport,34.308101654052734,-114.18699645996094,860.0,US,"[-114.18699645996094, 34.308101654052734]"
small_airport,Creekside Airport,35.17610168457031,-118.9229965209961,335.0,US,"[-118.9229965209961, 35.17610168457031]"
small_airport,Table Mountain Field,37.1413,-119.508003,1280.0,US,"[-119.508003, 37.1413]"
small_airport,Vosburgh Airfield,34.9225,-119.57118,2349.0,US,"[-119.57118, 34.9225]"
heliport,Palmaz Ranch Heliport,40.036588,-120.763475,3760.0,US,"[-120.763475, 40.036588]"
small_airport,Cheyenne Wells Municipal Airport,38.81669998168945,-102.30599975585938,4184.0,US,"[-102.30599975585938, 38.81669998168945]"
small_airport,Shipman Ranch Airport,38.83330154418945,-107.85900115966795,6200.0,US,"[-107.85900115966795, 38.83330154418945]"
heliport,McKee Medical Center Heliport,40.41227,-105.05118,4872.0,US,"[-105.05118, 40.41227]"
heliport,Jim's Heliport,38.703611,-108.063164,5093.0,US,"[-108.063164, 38.703611]"
small_airport,Spickard Farm Airport,39.70000076293945,-104.2509994506836,5320.0,US,"[-104.2509994506836, 39.70000076293945]"
heliport,Black Hollow Heliport,40.673099517822266,-104.91999816894533,5294.0,US,"[-104.91999816894533, 40.673099517822266]"
closed,Meyer Ranch Airport,39.550805,-105.281392,8000.0,US,"[-105.281392, 39.550805]"
closed,Mesa View Ranch Airport,40.775002,-107.533997,6978.0,US,"[-107.533997, 40.775002]"
small_airport,Pleasant Valley Airport,40.341400146484375,-106.8489990234375,7120.0,US,"[-106.8489990234375, 40.341400146484375]"
heliport,Wcdh Heliport,40.08570098876953,-120.23500061035156,3640.0,US,"[-120.23500061035156, 40.08570098876953]"
small_airport,Eastford Airport,41.910400390625,-72.06809997558594,600.0,US,"[-72.06809997558594, 41.910400390625]"
heliport,Rondo Heliport,41.508399963378906,-73.03730010986328,530.0,US,"[-73.03730010986328, 41.508399963378906]"
heliport,Hsi Heliport,41.25260162353516,-72.99569702148438,90.0,US,"[-72.99569702148438, 41.25260162353516]"
heliport,South Glastonbury Heliport,41.64450073242188,-72.57230377197266,550.0,US,"[-72.57230377197266, 41.64450073242188]"
heliport,Norwalk Hospital Heliport,41.11119842529297,-73.42179870605469,156.0,US,"[-73.42179870605469, 41.11119842529297]"
small_airport,Thomson Field,41.632301330566406,-73.21620178222656,820.0,US,"[-73.21620178222656, 41.632301330566406]"
small_airport,Buell Farm Ultralightport,41.91949844360352,-72.11840057373047,670.0,US,"[-72.11840057373047, 41.91949844360352]"
small_airport,Mile Creek Airport,41.30229949951172,-72.29620361328125,30.0,US,"[-72.29620361328125, 41.30229949951172]"
heliport,Canal Street Heliport,41.04399871826172,-73.53179931640625,50.0,US,"[-73.53179931640625, 41.04399871826172]"
heliport,Stark County Sheriff Heliport,40.840166,-81.308373,1135.0,US,"[-81.308373, 40.840166]"
small_airport,Northwood Municipal Airport,43.44829940795898,-93.20189666748048,1224.0,US,"[-93.20189666748048, 43.44829940795898]"
small_airport,Woolsey Memorial Airport,45.165000915527344,-85.5718002319336,628.0,US,"[-85.5718002319336, 45.165000915527344]"
small_airport,Parsons Airport,40.64810180664063,-81.0687026977539,1290.0,US,"[-81.0687026977539, 40.64810180664063]"
heliport,Dayton Transportation Center Heliport,39.758399963378906,-84.19159698486328,800.0,US,"[-84.19159698486328, 39.758399963378906]"
small_airport,Bandit Field Airdrome Airport,41.223899841308594,-82.95770263671875,805.0,US,"[-82.95770263671875, 41.223899841308594]"
small_airport,Packer Airport,40.40800094604492,-83.21939849853516,918.0,US,"[-83.21939849853516, 40.40800094604492]"
small_airport,Bluebird Hill Airport,32.344600677490234,-93.79989624023438,180.0,US,"[-93.79989624023438, 32.344600677490234]"
small_airport,Thackers Airport,32.79180145263672,-93.95709991455078,202.0,US,"[-93.95709991455078, 32.79180145263672]"
small_airport,Flying Palomino Ranch Airport,28.87800025939941,-81.94090270996094,85.0,US,"[-81.94090270996094, 28.87800025939941]"
small_airport,Manatee Springs Airport,29.492700576782227,-82.99120330810547,17.0,US,"[-82.99120330810547, 29.492700576782227]"
small_airport,Ron Wood Airport,30.432100296020508,-85.28880310058594,140.0,US,"[-85.28880310058594, 30.432100296020508]"
heliport,Rybovich Heliport,26.74920082092285,-80.04920196533203,10.0,US,"[-80.04920196533203, 26.74920082092285]"
closed,County Line Airstrip,30.6085,-85.091301,150.0,US,"[-85.091301, 30.6085]"
heliport,Flagler County Emergency Opns Center Heliport,29.471139,-81.244306,31.0,US,"[-81.244306, 29.471139]"
closed,Able Airpark,30.595501,-84.9813,100.0,US,"[-84.9813, 30.595501]"
heliport,Boca Grande Helistop,26.742300033569336,-82.25869750976562,10.0,US,"[-82.25869750976562, 26.742300033569336]"
small_airport,Chinsegut Airport,28.6117000579834,-82.3678970336914,80.0,US,"[-82.3678970336914, 28.6117000579834]"
heliport,Bokeelia Helistop,26.670576,-82.134583,10.0,US,"[-82.134583, 26.670576]"
heliport,St James Helistop,26.511499404907227,-82.0884017944336,6.0,US,"[-82.0884017944336, 26.511499404907227]"
small_airport,Dusty Airpatch Airport,28.41309928894043,-82.22339630126953,120.0,US,"[-82.22339630126953, 28.41309928894043]"
small_airport,Ezell Airport,29.90329933166504,-83.60790252685547,25.0,US,"[-83.60790252685547, 29.90329933166504]"
heliport,Blake Medical Center Heliport,27.48215,-82.622436,17.0,US,"[-82.622436, 27.48215]"
heliport,Hospital Brandon Helistop,27.93219947814941,-82.28839874267578,50.0,US,"[-82.28839874267578, 27.93219947814941]"
small_airport,Byrd Air Field,29.800800323486328,-81.50090026855469,21.0,US,"[-81.50090026855469, 29.800800323486328]"
heliport,Palm Beach County Judicial Center Heliport,26.715467,-80.054281,297.0,US,"[-80.054281, 26.715467]"
closed,Flat Creek Airport,30.604401,-84.790703,295.0,US,"[-84.790703, 30.604401]"
small_airport,Twelve Oaks Airport,28.97800064086914,-82.36370086669922,50.0,US,"[-82.36370086669922, 28.97800064086914]"
small_airport,Chipola Airpark,30.88820075988769,-85.1677017211914,125.0,US,"[-85.1677017211914, 30.88820075988769]"
closed,Cedar Lane Airport,30.7363,-86.212997,270.0,US,"[-86.212997, 30.7363]"
small_airport,Le Roy Airport,42.9813995361,-77.9375,780.0,US,"[-77.9375, 42.9813995361]"
small_airport,Indian Lake Airport,40.05419921875,-78.84700012207031,2442.0,US,"[-78.84700012207031, 40.05419921875]"
seaplane_base,East Dakota Flying Club Seaplane Base,43.9651985168,-97.029800415,1600.0,US,"[-97.029800415, 43.9651985168]"
small_airport,Eau Claire Lakes Airport,46.34880065917969,-91.49819946289062,1214.0,US,"[-91.49819946289062, 46.34880065917969]"
small_airport,Greensburg Jeannette Regional Airport,40.37649917602539,-79.6083984375,1188.0,US,"[-79.6083984375, 40.37649917602539]"
small_airport,Gable Branch Airport,33.22760009765625,-84.54440307617188,840.0,US,"[-84.54440307617188, 33.22760009765625]"
heliport,County Police Heliport,33.987300872802734,-83.97380065917969,1070.0,US,"[-83.97380065917969, 33.987300872802734]"
small_airport,Lyons Landing Airport,33.57320022583008,-84.90969848632812,1080.0,US,"[-84.90969848632812, 33.57320022583008]"
small_airport,Eagles Landing Airport,33.160099029541016,-84.36519622802734,980.0,US,"[-84.36519622802734, 33.160099029541016]"
small_airport,Air Acres Airport,34.105899810791016,-84.44850158691406,918.0,US,"[-84.44850158691406, 34.105899810791016]"
small_airport,Pinebrook Estates Airport,33.25979995727539,-84.34940338134766,820.0,US,"[-84.34940338134766, 33.25979995727539]"
small_airport,Roney Farms Airport,32.149898529052734,-83.86129760742188,352.0,US,"[-83.86129760742188, 32.149898529052734]"
small_airport,Panacea Airport,33.201152,-85.229037,800.0,US,"[-85.229037, 33.201152]"
heliport,Jimmy Carter Blvd Precinct Heliport,33.912899017333984,-84.20939636230469,1050.0,US,"[-84.20939636230469, 33.912899017333984]"
heliport,Skypad Heliport,33.79930114746094,-84.38739776611328,982.0,US,"[-84.38739776611328, 33.79930114746094]"
small_airport,Peachtree Landings Airport,32.5703010559082,-83.7219009399414,447.0,US,"[-83.7219009399414, 32.5703010559082]"
small_airport,Clear Lake Municipal Airport,44.77140045166016,-96.68810272216795,1801.0,US,"[-96.68810272216795, 44.77140045166016]"
small_airport,Hope Airport,60.90409851074219,-149.62399291992188,200.0,US,"[-149.62399291992188, 60.90409851074219]"
small_airport,Flora Municipal Airport,40.539798736572266,-86.54830169677734,710.0,US,"[-86.54830169677734, 40.539798736572266]"
small_airport,Galveston Airport,40.58420181274414,-86.25689697265625,786.0,US,"[-86.25689697265625, 40.58420181274414]"
heliport,Skiff Medical Center Heliport,41.704200744628906,-93.05159759521484,947.0,US,"[-93.05159759521484, 41.704200744628906]"
heliport,Mercy One Medical Center Nr 2 Heliport,42.497226,-96.401478,1170.0,US,"[-96.401478, 42.497226]"
small_airport,Watkins Private Airport,40.84389877319336,-93.5427017211914,1095.0,US,"[-93.5427017211914, 40.84389877319336]"
closed,Marian Health Center Nr 3 Heliport,42.514198,-96.397499,1250.0,US,"[-96.397499, 42.514198]"
small_airport,Folkerts Airport,43.14300155639648,-92.87799835205078,1150.0,US,"[-92.87799835205078, 43.14300155639648]"
small_airport,Flying S Ranch Airport,42.83050155639648,-94.0115966796875,1145.0,US,"[-94.0115966796875, 42.83050155639648]"
small_airport,Murphy Field Private Airport,41.42169952392578,-91.83319854736328,803.0,US,"[-91.83319854736328, 41.42169952392578]"
heliport,Sanford Merrill Medical Center Heliport,43.4239006042,-96.1719970703,1360.0,US,"[-96.1719970703, 43.4239006042]"
heliport,Community Memorial Health Center Heliport,43.18360137939453,-95.4897003173828,1474.0,US,"[-95.4897003173828, 43.18360137939453]"
small_airport,Layne Field,39.78279876708984,-86.61750030517578,905.0,US,"[-86.61750030517578, 39.78279876708984]"
small_airport,Miles Field,39.55979919433594,-86.13500213623047,795.0,US,"[-86.13500213623047, 39.55979919433594]"
heliport,Engdahl Farm (Moonstraka) Heliport,39.288700103759766,-86.34719848632812,700.0,US,"[-86.34719848632812, 39.288700103759766]"
heliport,Hopkins Heliport,39.589500427246094,-86.3905029296875,825.0,US,"[-86.3905029296875, 39.589500427246094]"
closed,Mumford Farms Airport,39.9478,-86.732803,870.0,US,"[-86.732803, 39.9478]"
heliport,Marble Hill Heliport,38.59479904174805,-85.44519805908203,791.0,US,"[-85.44519805908203, 38.59479904174805]"
heliport,Fort Wayne-District Operations Heliport,41.06439971923828,-85.16000366210938,785.0,US,"[-85.16000366210938, 41.06439971923828]"
small_airport,Jacobi Airport,38.410099029541016,-86.12889862060547,750.0,US,"[-86.12889862060547, 38.410099029541016]"
small_airport,Aero Plaines Airport,39.35279846191406,-87.37339782714844,570.0,US,"[-87.37339782714844, 39.35279846191406]"
heliport,Herrin Hospital Heliport,37.80189895629883,-89.0261001586914,444.0,US,"[-89.0261001586914, 37.80189895629883]"
heliport,Olson Heliport,42.346099853515625,-89.2864990234375,750.0,US,"[-89.2864990234375, 42.346099853515625]"
small_airport,Panther Field,38.06389999389648,-89.38780212402344,432.0,US,"[-89.38780212402344, 38.06389999389648]"
heliport,Galesburg Cottage Hospital Heliport,40.95560073852539,-90.38249969482422,850.0,US,"[-90.38249969482422, 40.95560073852539]"
closed,Sears Merchandise Group Heliport,42.076502,-88.217082,843.0,US,"[-88.217082, 42.076502]"
small_airport,Hope Field,41.259925,-88.356535,558.0,US,"[-88.356535, 41.259925]"
heliport,Heartland Regional Medical Center Heliport,37.742645,-88.992469,451.0,US,"[-88.992469, 37.742645]"
heliport,Howard Heliport,41.291900634765625,-88.58920288085938,570.0,US,"[-88.58920288085938, 41.291900634765625]"
closed,Tollway Heliport,41.8051,-88.052478,736.0,US,"[-88.052478, 41.8051]"
heliport,Salem Township Hospital Heliport,38.64250183105469,-88.94889831542969,570.0,US,"[-88.94889831542969, 38.64250183105469]"
heliport,Clarian West Medical Center Heliport,39.76219940185547,-86.39559936523438,832.0,US,"[-86.39559936523438, 39.76219940185547]"
closed,AEC Heliport,39.862202,-85.984703,850.0,US,"[-85.984703, 39.862202]"
small_airport,Tragesser Airport,40.30030059814453,-86.05030059814453,875.0,US,"[-86.05030059814453, 40.30030059814453]"
small_airport,Wyckoff Airstrip,41.4833984375,-86.94999694824219,780.0,US,"[-86.94999694824219, 41.4833984375]"
small_airport,Berkey Field,41.28779983520508,-85.90059661865234,858.0,US,"[-85.90059661865234, 41.28779983520508]"
small_airport,Orthodontic Strip,41.587501525878906,-86.90280151367188,805.0,US,"[-86.90280151367188, 41.587501525878906]"
seaplane_base,Clear Lake Seaplane Base,41.735599517822,-84.837196350098,1037.0,US,"[-84.837196350098, 41.735599517822]"
seaplane_base,Crooked Lake Seaplane Base,41.672401,-85.041395,989.0,US,"[-85.041395, 41.672401]"
small_airport,Stangland Airport,41.316200256347656,-85.46499633789062,924.0,US,"[-85.46499633789062, 41.316200256347656]"
heliport,Memorial Hosp Of Carbondale Heliport,37.7270011902,-89.2211990356,500.0,US,"[-89.2211990356, 37.7270011902]"
heliport,Boyd Hospital Heliport,39.298099517822266,-90.41510009765624,600.0,US,"[-90.41510009765624, 39.298099517822266]"
small_airport,Riverveiw Airport,38.078399658203125,-89.97959899902344,490.0,US,"[-89.97959899902344, 38.078399658203125]"
small_airport,Corman Acres Airport,39.7661018371582,-88.77950286865234,710.0,US,"[-88.77950286865234, 39.7661018371582]"
heliport,Webster Heliport,41.10559844970703,-89.83899688720703,750.0,US,"[-89.83899688720703, 41.10559844970703]"
small_airport,Cast Airport,40.03889846801758,-87.78170013427734,670.0,US,"[-87.78170013427734, 40.03889846801758]"
heliport,Northern Illinois Medical Cntr Heliport,42.3194999695,-88.2789993286,815.0,US,"[-88.2789993286, 42.3194999695]"
small_airport,Mc Pherson Airport,40.3306007385,-91.0501022339,640.0,US,"[-91.0501022339, 40.3306007385]"
closed,Siltcoos Lake Seaplane Base,43.866501,-124.084999,9.0,US,"[-124.084999, 43.866501]"
small_airport,Holly Hill Airport,33.30099868774414,-80.39399719238281,96.0,US,"[-80.39399719238281, 33.30099868774414]"
heliport,Air Evac 116 Heliport,37.852777,-82.546111,640.0,US,"[-82.546111, 37.852777]"
small_airport,Bressler Field,39.74250030517578,-101.55599975585938,3489.0,US,"[-101.55599975585938, 39.74250030517578]"
small_airport,Tribune Municipal Airport,38.454200744628906,-101.74600219726562,3620.0,US,"[-101.74600219726562, 38.454200744628906]"
heliport,H. J. Paul Army Heliport,41.06669998168945,-96.33360290527344,1068.0,US,"[-96.33360290527344, 41.06669998168945]"
